ZIP_CODE,CONTRACTING_OFFICE_CODE,DEPARTMENT_NAME,ADDRESS_STATE,ADDRESS_CITY,label,START_DATE,CONTRACTING_OFFICE_NAME,COUNTRY_CODE,iname,AGENCY_NAME,AGENCY_CODE
99513,15M006,"JUSTICE, DEPARTMENT OF",AK,ANCHORAGE,contracting_office,04/01/2016 00:00:00,"U.S. DOJ, USM, AK",USA,bb41817c-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
20701,15B100,"JUSTICE, DEPARTMENT OF",MD,ANNAPOLIS JUNCTION,contracting_office,04/01/2016 00:00:00,MID ATLANTIC REGIONAL OFFICE,USA,bb392286-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
20250,123AE6,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb285d80-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
30308,47HER0,GENERAL SERVICES ADMINISTRATION,GA,ATLANTA,contracting_office,04/01/2016 00:00:00,OFFICE OF MANAGEMENT SERVICES,USA,bb78195e-89d1-11e7-89d0-1cc1de329608,OFFICE OF ADMINISTRATIVE SERVICES,4773
03301,121599,"AGRICULTURE, DEPARTMENT OF",NH,CONCORD,contracting_office,04/01/2016 00:00:00,USDA FSA NH STATE OFFICE,USA,baf16618-89d1-11e7-89d0-1cc1de329608,FARM SERVICE AGENCY,12D2
55108,1263PX,"AGRICULTURE, DEPARTMENT OF",MN,SAINT PAUL,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,baed3cde-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
76502,127D74,"AGRICULTURE, DEPARTMENT OF",TX,TEMPLE,contracting_office,04/01/2016 00:00:00,USDA ARS PA GSWRL,USA,baf597aa-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL RESEARCH SERVICE,12H2
92518-5000,N62114,DEPT OF DEFENSE,CA,MORENO VALLEY,contracting_office,10/01/2006 00:00:00,NAVOPSPTCEN MORENO VALLEY,USA,bb95cb72-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
10010,3623ET,"VETERANS AFFAIRS, DEPARTMENT OF",NY,NEW YORK,contracting_office,04/01/2016 00:00:00,VETERANS INTEGRATED SVC NETWORK 3,USA,bb56a94c-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
20405,47PA05,GENERAL SERVICES ADMINISTRATION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,PBS CENTRAL OFFICE,USA,bb6fbf02-89d1-11e7-89d0-1cc1de329608,PUBLIC BUILDINGS SERVICE,4740
84138,128429,"AGRICULTURE, DEPARTMENT OF",UT,SALT LAKE CITY,contracting_office,04/01/2016 00:00:00,USDA RURAL DEVELOPMENT,USA,baf594da-89d1-11e7-89d0-1cc1de329608,RURAL HOUSING SERVICE,12E3
64153,126M53,"AGRICULTURE, DEPARTMENT OF",MO,KANSAS CITY,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb2c8d38-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
78744,36C10A,"VETERANS AFFAIRS, DEPARTMENT OF",TX,AUSTIN,contracting_office,04/01/2016 00:00:00,TECHNOLOGY ACQUISITION CENTER,USA,bb6339e0-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
80228,895030,"ENERGY, DEPARTMENT OF",CO,LAKEWOOD,contracting_office,04/01/2016 00:00:00,WESTERN-CORPORATE SERVICES OFFICE,USA,bb88cd3e-89d1-11e7-89d0-1cc1de329608,"ENERGY, DEPARTMENT OF",8900
23511-3431,N40582,DEPT OF DEFENSE,VA,NORFOLK,contracting_office,10/01/2006 00:00:00,NAVY INSTALLATIONS COMMAND,USA,bb918cfa-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
60605,15DDL5,"JUSTICE, DEPARTMENT OF",IL,CHICAGO,contracting_office,04/01/2016 00:00:00,NORTH CENTRAL LABORATORY,USA,bb3921ee-89d1-11e7-89d0-1cc1de329608,DRUG ENFORCEMENT ADMINISTRATION,1524
19111-5096,SPM8EH,DEPT OF DEFENSE,PA,PHILADELPHIA,contracting_office,10/01/2006 00:00:00,DLA TROOP SUPPORT,USA,bbc0000e-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
55111-9637,N62443,DEPT OF DEFENSE,MN,FORT SNELLING,contracting_office,10/01/2006 00:00:00,NRD MINNEAPOLIS,USA,bb95cc7a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
23875,S5119A,DEPT OF DEFENSE,VA,PRINCE GEORGE,contracting_office,10/01/2004 00:00:00,DEFENSE CONTRACT MANAGEMENT AGENCY,USA,bbb78bb8-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
91758,129154,"AGRICULTURE, DEPARTMENT OF",CA,ONTARIO,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb24253a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
15940,15B208,"JUSTICE, DEPARTMENT OF",PA,LORETTO,contracting_office,04/01/2016 00:00:00,DEPT OF JUSTICE BUREAU OF PRISONS,USA,bb39233e-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
20817-5700,N00167,DEPT OF DEFENSE,MD,BETHESDA,contracting_office,10/01/2004 00:00:00,NSWC CARDEROCK,USA,bb8d44fa-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
90040,1296G1,"AGRICULTURE, DEPARTMENT OF",CA,COMMERCE,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ SITC LAP,USA,bb24279a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
71968-9404,127J07,"AGRICULTURE, DEPARTMENT OF",AR,ROYAL,contracting_office,04/01/2016 00:00:00,USDA  FOREST SERVICE,USA,baed3d56-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
75244-3621,S4802A,DEPT OF DEFENSE,TX,DALLAS,contracting_office,10/01/2004 00:00:00,DCMA SPECIAL PROGRAMS SOUTH,USA,bbb78ad8-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
24801,15B122,"JUSTICE, DEPARTMENT OF",WV,WELCH,contracting_office,04/01/2016 00:00:00,DEPT OF JUSTICE BUREAU OF PRISONS,USA,bb392306-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
01730,36P518,"VETERANS AFFAIRS, DEPARTMENT OF",MA,BEDFORD,contracting_office,04/01/2016 00:00:00,518P-BEDFORD PROSTHETICS(00518P),USA,bb676b3e-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
30308,47QFSA,GENERAL SERVICES ADMINISTRATION,GA,ATLANTA,contracting_office,04/01/2016 00:00:00,GSA FAS AAS REGION 4,USA,bb6fbca2-89d1-11e7-89d0-1cc1de329608,FEDERAL ACQUISITION SERVICE,4732
98104-2398,N63374,DEPT OF DEFENSE,WA,SEATTLE,contracting_office,10/01/2004 00:00:00,OFFICE OF NAVAL RESEARCH,USA,bb9a0b0e-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
88003-0003,1283L0,"AGRICULTURE, DEPARTMENT OF",NM,LAS CRUCES,contracting_office,04/01/2016 00:00:00,USDA  ARS  ADMIN OFFICE,USA,baf597da-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL RESEARCH SERVICE,12H2
78852,127D36,"AGRICULTURE, DEPARTMENT OF",TX,EAGLE PASS,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb1ff5be-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
23824-6316,W912LQ,DEPT OF DEFENSE,VA,BLACKSTONE,contracting_office,10/01/2003 00:00:00,W7N5 USPFO ACTIVITY VA ARNG,USA,bba6c070-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
43218-3990,SPE7M9,DEPT OF DEFENSE,OH,COLUMBUS,contracting_office,02/01/2013 00:00:00,DLA LAND AND MARITIME,USA,bbbbbf36-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
27617,1245VM,"AGRICULTURE, DEPARTMENT OF",NC,RALEIGH,contracting_office,04/01/2016 00:00:00,USDA APHIS WS,USA,bb17870a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
54656-5142,W911SA,DEPT OF DEFENSE,WI,FORT MCCOY,contracting_office,12/01/2014 00:00:00,W6QM MICC FT MCCOY (RC),USA,bba28bd0-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
60141,36A797,"VETERANS AFFAIRS, DEPARTMENT OF",IL,HINES,contracting_office,04/01/2016 00:00:00,DEPARTMENT OF VETERANS AFFAIRS,USA,bb6339d8-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
20250,1231AE,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,bb285d18-89d1-11e7-89d0-1cc1de329608,"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION",12K4
20585,893030,"ENERGY, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,HEADQUARTERS PROCUREMENT SERVICES,USA,bb84a708-89d1-11e7-89d0-1cc1de329608,"ENERGY, DEPARTMENT OF",8900
20892,75N92B,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",MD,BETHESDA,contracting_office,04/01/2016 00:00:00,NIH NIAMS,USA,bb84a460-89d1-11e7-89d0-1cc1de329608,NATIONAL INSTITUTES OF HEALTH,7529
,720517,AGENCY FOR INTERNATIONAL DEVELOPMENT,,SANTO DOMINGO,contracting_office,04/01/2016 00:00:00,USAID/DOMINICAN REPUBLIC,DOM,bb80796c-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
33521,15B302,"JUSTICE, DEPARTMENT OF",FL,COLEMAN,contracting_office,04/01/2016 00:00:00,DEPT OF JUSTICE BUREAU OF PRISONS,USA,bb392396-89d1-11e7-89d0-1cc1de329608,FEDERAL PRISON SYSTEM / BUREAU OF PRISONS,1540
36301,124J09,"AGRICULTURE, DEPARTMENT OF",AL,DOTHAN,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb1788da-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
68102,140P60,"INTERIOR, DEPARTMENT OF THE",NE,OMAHA,contracting_office,04/01/2016 00:00:00,MWR MIDWEST REGION(60000),USA,bb34f2ee-89d1-11e7-89d0-1cc1de329608,NATIONAL PARK SERVICE,1443
71459-0198,W9124E,DEPT OF DEFENSE,LA,FORT POLK,contracting_office,12/01/2014 00:00:00,W6QM MICC-FT POLK,USA,bba28ca8-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
94103-1398,W912P7,DEPT OF DEFENSE,CA,SAN FRANCISCO,contracting_office,10/01/2003 00:00:00,W075 ENDIST SAN FRAN,USA,bba6c0b8-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
20706,2032K3,"TREASURY, DEPARTMENT OF THE",MD,NEW CARROLLTON,contracting_office,04/01/2016 00:00:00,TFI/TREAS OFC ASSET FORFEITURE,USA,bb527446-89d1-11e7-89d0-1cc1de329608,DEPARTMENTAL OFFICES,2001
20090-6456,1231DG,"AGRICULTURE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USDA  AMS  SCIENCE DIV,USA,bafe0882-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
50309,126106,"AGRICULTURE, DEPARTMENT OF",IA,DES MOINES,contracting_office,04/01/2016 00:00:00,USDA AMS POULTRY DIVISION,USA,bb02424a-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
19406,S4208A,DEPT OF DEFENSE,PA,KING OF PRUSSIA,contracting_office,10/01/2004 00:00:00,DCMA VALLEY FORGE,USA,bbb78a18-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
68505,126555,"AGRICULTURE, DEPARTMENT OF",NE,LINCOLN,contracting_office,04/01/2016 00:00:00,USDA CFSA (6555),USA,baf16798-89d1-11e7-89d0-1cc1de329608,FARM SERVICE AGENCY,12D2
30354-1359,1243MU,"AGRICULTURE, DEPARTMENT OF",GA,ATLANTA,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb132174-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20535,15F076,"JUSTICE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,DIVISION 2100,USA,bb45bbbc-89d1-11e7-89d0-1cc1de329608,FEDERAL BUREAU OF INVESTIGATION,1549
70801,15M095,"JUSTICE, DEPARTMENT OF",LA,BATON ROUGE,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USM, M/LA",USA,bb41842c-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
20523-1000,720PPL,AGENCY FOR INTERNATIONAL DEVELOPMENT,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,USAID PPL,USA,bb807b24-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
55033,365707,"VETERANS AFFAIRS, DEPARTMENT OF",MN,HASTINGS,contracting_office,04/01/2016 00:00:00,HASTINGS VETERANS HOME,USA,bb5f08b6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
19904-6726,122102,"AGRICULTURE, DEPARTMENT OF",DE,DOVER,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ,USA,bb067c2a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
10007,2023H2,"TREASURY, DEPARTMENT OF THE",NY,NEW YORK,contracting_office,04/01/2016 00:00:00,NORTHEAST REGION,USA,bb527566-89d1-11e7-89d0-1cc1de329608,INTERNAL REVENUE SERVICE,2050
83530,120252,"AGRICULTURE, DEPARTMENT OF",ID,GRANGEVILLE,contracting_office,04/01/2016 00:00:00,USDA  FOREST SERVICE,USA,bae88f14-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
27407-3704,S3401A,DEPT OF DEFENSE,NC,GREENSBORO,contracting_office,10/01/2004 00:00:00,DCMA ATLANTA GREENSBORO OFC,USA,bbb78960-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
20405,47QMCB,GENERAL SERVICES ADMINISTRATION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,GSA/FAS OFFICE OF ACQUISITION OPERA,USA,bb6fbcba-89d1-11e7-89d0-1cc1de329608,FEDERAL ACQUISITION SERVICE,4732
43218,SPM7LA,DEPT OF DEFENSE,OH,COLUMBUS,contracting_office,10/01/2005 00:00:00,DLA LAND AND MARITIME,USA,bbbfff2e-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
68102,15M047,"JUSTICE, DEPARTMENT OF",NE,OMAHA,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USM, NE",USA,bb4182bc-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
21235,753001,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",MD,BALTIMORE,contracting_office,04/01/2016 00:00:00,DIVISION OF PROCUREMENT SERVICES,USA,bb84a530-89d1-11e7-89d0-1cc1de329608,CENTERS FOR MEDICARE AND MEDICAID SERVICES,7530
07065,122269,"AGRICULTURE, DEPARTMENT OF",NJ,RAHWAY,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ ALB,USA,bb0aabc0-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
99202,120599,"AGRICULTURE, DEPARTMENT OF",WA,SPOKANE,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PLANT PROTECTION AND,USA,bb067a9a-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
45433-7207,FA8617,DEPT OF DEFENSE,OH,WRIGHT PATTERSON AFB,contracting_office,10/01/2011 00:00:00,FA8617  AFLCMC WLZ,USA,bbaf2948-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
50309,47PG04,GENERAL SERVICES ADMINISTRATION,IA,DES MOINES,contracting_office,04/01/2016 00:00:00,PBS R6,USA,bb73f48a-89d1-11e7-89d0-1cc1de329608,PUBLIC BUILDINGS SERVICE,4740
20001,910051,"EDUCATION, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,ADV COMMITTEE ON STUDENT FINAN ASST,USA,bb88ce3e-89d1-11e7-89d0-1cc1de329608,"EDUCATION, DEPARTMENT OF",9100
77901-5531,1274GV,"AGRICULTURE, DEPARTMENT OF",TX,VICTORIA,contracting_office,04/01/2016 00:00:00,USDA GIPSA,USA,baf9d812-89d1-11e7-89d0-1cc1de329608,NATIONAL AGRICULTURAL STATISTICS SERVICE,12H5
98315-1101,N44255,DEPT OF DEFENSE,WA,SILVERDALE,contracting_office,10/01/2004 00:00:00,NAVFAC NORTHWEST,USA,bb918d3a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
20852,75N95B,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",MD,ROCKVILLE,contracting_office,04/01/2016 00:00:00,NATIONAL INSTITUTES OF HEALTH NIMH,USA,bb84a4b8-89d1-11e7-89d0-1cc1de329608,NATIONAL INSTITUTES OF HEALTH,7529
28557,124502,"AGRICULTURE, DEPARTMENT OF",NC,MOREHEAD CITY,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb132214-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20590,693JJ9,"TRANSPORTATION, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,NATIONAL HIGHWAY TRAFFIC SAFETY ADM,USA,bb781bc6-89d1-11e7-89d0-1cc1de329608,NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION,6940
21902,757002,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",MD,PERRY POINT,contracting_office,04/01/2016 00:00:00,"PHA CO, PHS, SSC",USA,bb84a558-89d1-11e7-89d0-1cc1de329608,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),7570
46320,15M027,"JUSTICE, DEPARTMENT OF",IN,HAMMOND,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USM, N/IN",USA,bb41821c-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
78234,S4818A,DEPT OF DEFENSE,TX,FORT SAM HOUSTON,contracting_office,07/01/2014 00:00:00,DCMA NASA PRODUCT OPERATIONS,USA,bbb78b28-89d1-11e7-89d0-1cc1de329608,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),9763
61832,365146,"VETERANS AFFAIRS, DEPARTMENT OF",IL,DANVILLE,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS   HOSPITAL,USA,bb5adde6-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
73036-1199,127C04,"AGRICULTURE, DEPARTMENT OF",OK,EL RENO,contracting_office,04/01/2016 00:00:00,USDA ARS SPA,USA,baf59782-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL RESEARCH SERVICE,12H2
84101,75P003,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",UT,SALT LAKE CITY,contracting_office,04/01/2016 00:00:00,(ASA) PROG SUPPORT CTR - SALT LAKE,USA,bb84a570-89d1-11e7-89d0-1cc1de329608,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),7570
93721,1291XD,"AGRICULTURE, DEPARTMENT OF",CA,FRESNO,contracting_office,04/01/2016 00:00:00,USDA  AMS  ADMIN SUPPORT UNIT,USA,bb06797a-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
20405,47PA02,GENERAL SERVICES ADMINISTRATION,DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,PBS CENTRAL OFFICE,USA,bb6fbeea-89d1-11e7-89d0-1cc1de329608,PUBLIC BUILDINGS SERVICE,4740
57501,128842,"AGRICULTURE, DEPARTMENT OF",SD,PIERRE,contracting_office,04/01/2016 00:00:00,USDA  APHIS  VS,USA,bb2424fa-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
15219,15M068,"JUSTICE, DEPARTMENT OF",PA,PITTSBURGH,contracting_office,04/01/2016 00:00:00,"U.S. DEPT OF JUSTICE, USM, W/PA",USA,bb418364-89d1-11e7-89d0-1cc1de329608,U.S. MARSHALS SERVICE,1544
72901,15JA10,"JUSTICE, DEPARTMENT OF",AR,FORT SMITH,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-AR(W) (USA10),USA,bb34f45e-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
40601,124852,"AGRICULTURE, DEPARTMENT OF",KY,FRANKFORT,contracting_office,04/01/2016 00:00:00,USDA AMS LIVESTK SEED MKT NEWS,USA,bb0240a2-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
29403-5107,W912HP,DEPT OF DEFENSE,SC,CHARLESTON,contracting_office,10/01/2010 00:00:00,W074 ENDIST CHARLESTON,USA,bba6bf50-89d1-11e7-89d0-1cc1de329608,DEPT OF THE ARMY,2100
20737,1232J8,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA APHIS PPQ PDMA,USA,bb0aae48-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
90012,15JA12,"JUSTICE, DEPARTMENT OF",CA,LOS ANGELES,contracting_office,04/01/2016 00:00:00,U.S. ATTORNEYS OFFICE-CA(C) (USA12),USA,bb34f46e-89d1-11e7-89d0-1cc1de329608,"OFFICES, BOARDS AND DIVISIONS",1501
33131,454202,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,FL,MIAMI,contracting_office,04/01/2016 00:00:00,US EQUAL EMPLOYMENT OPPORT COMM.,USA,bb6b957c-89d1-11e7-89d0-1cc1de329608,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,4500
83709,1202WE,"AGRICULTURE, DEPARTMENT OF",ID,BOISE,contracting_office,04/01/2016 00:00:00,USDA APHIS VS,USA,bb067a32-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
20737-1232,123A76,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA  APHIS MRPBS FMD DO,USA,bb0ee7fc-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
23320,15F053,"JUSTICE, DEPARTMENT OF",VA,CHESAPEAKE,contracting_office,04/01/2016 00:00:00,NORFOLK FIELD OFFICE,USA,bb45bb04-89d1-11e7-89d0-1cc1de329608,FEDERAL BUREAU OF INVESTIGATION,1549
20350-1000,N00012,DEPT OF DEFENSE,DC,WASHINGTON,contracting_office,10/01/2010 00:00:00,DON ASSISTANT FOR ADMINISTRATION,USA,bb8d441a-89d1-11e7-89d0-1cc1de329608,DEPT OF THE NAVY,1700
20520,191N47,"STATE, DEPARTMENT OF",DC,WASHINGTON,contracting_office,04/01/2016 00:00:00,AMERICAN CONSULATE HYDERABAD,USA,bb4a0236-89d1-11e7-89d0-1cc1de329608,"STATE, DEPARTMENT OF",1900
85621-1304,1281F0,"AGRICULTURE, DEPARTMENT OF",AZ,NOGALES,contracting_office,04/01/2016 00:00:00,USDA  AMS  FRUIT AND VEG DIV,USA,bb067862-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
97443,1204T8,"AGRICULTURE, DEPARTMENT OF",OR,GLIDE,contracting_office,04/01/2016 00:00:00,USDA FOREST SERVICE,USA,bae890b4-89d1-11e7-89d0-1cc1de329608,FOREST SERVICE,12C2
20737,1232PK,"AGRICULTURE, DEPARTMENT OF",MD,RIVERDALE,contracting_office,04/01/2016 00:00:00,USDA APHIS ABS RWBS,USA,bb0ee61c-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
84056-5837,FA8204,DEPT OF DEFENSE,UT,HILL AFB,contracting_office,10/01/2011 00:00:00,FA8204  AFNWC PZBA,USA,bbaf2710-89d1-11e7-89d0-1cc1de329608,DEPT OF THE AIR FORCE,5700
,720695,AGENCY FOR INTERNATIONAL DEVELOPMENT,,KIGALI,contracting_office,04/01/2016 00:00:00,USAID/BURUNDI,RWA,bb807aac-89d1-11e7-89d0-1cc1de329608,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200
,SPE8EU,DEPT OF DEFENSE,,KAISERLAUTERN,contracting_office,10/01/2010 00:00:00,DLA TROOP SUPPORT EUROPE AND AFRICA,DEU,bbbffcde-89d1-11e7-89d0-1cc1de329608,DEFENSE LOGISTICS AGENCY,97AS
96931-8769,12X602,"AGRICULTURE, DEPARTMENT OF",GU,TAMUNING,contracting_office,04/01/2016 00:00:00,USDA  APHIS  PPQ,USA,bb285cc8-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
79905,12749W,"AGRICULTURE, DEPARTMENT OF",TX,EL PASO,contracting_office,04/01/2016 00:00:00,USDA  APHIS  VS  PORT OFFICE,USA,bb1bb69e-89d1-11e7-89d0-1cc1de329608,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,12K3
39529,140G18,"INTERIOR, DEPARTMENT OF THE",MS,STENNIS SPACE CENTER,contracting_office,04/01/2016 00:00:00,HYDROLOGIC INSTRUMENTATION FACILITY,USA,bb30c1d8-89d1-11e7-89d0-1cc1de329608,US GEOLOGICAL SURVEY,1434
75134,367487,"VETERANS AFFAIRS, DEPARTMENT OF",TX,LANCASTER,contracting_office,04/01/2016 00:00:00,DEPT OF VETERANS AFFAIRS,USA,bb5f0b4e-89d1-11e7-89d0-1cc1de329608,"VETERANS AFFAIRS, DEPARTMENT OF",3600
20110,1233GA,"AGRICULTURE, DEPARTMENT OF",VA,MANASSAS,contracting_office,04/01/2016 00:00:00,USDA AMS PESTICIDE RECORDS BRANCH,USA,bafe0972-89d1-11e7-89d0-1cc1de329608,AGRICULTURAL MARKETING SERVICE,12K2
