<AWDNBR>,<SUBJECT>,<ARCHDATE>,<YEAR>,<EMAIL>,<AGENCY>,<LINENBR>,<OFFADD>,label,<CLASSCOD>,<NAICS>,<AWDAMT>,iname,<AWDDATE>,<SOLNBR>,<URL>,<OFFICE>,<LOCATION>,<ZIP>,<DATE>,<DESC>,<AWARDEE>,<CONTACT>,<NTYPE>
W9124D-17-A-0002,Relocation Services for MEDDAC,,17,,Department of the Army,,"Bldg 1109, Room 373 Fort Knox KY 40121-5720",<AWARD>,V,484210,"NTE $223,851.40",0bb80292-8a77-11e7-89d0-1cc1de329608,082217,W9124D-17-T-0055,https://www.fbo.gov/notices/06a3bcb839cdf5b2b0eac2d1f0f3ec4f,"Army Contracting Command, MICC",MICC - Fort Knox (W9124D),40121-5720,0822,THIS CONTRACT WAS AWARDED BASED ON UNIT PRICING PER ITEM TO BE RELOCATED. AWARD WAS MADE BASED ON THE LOWEST UNIT PRICING RECEIVED PER ITEM OVERALL FOR ALL ESTIMATED AMOUNT OF ITEMS.,"MSC VENTURES, 130 Haycraft Street, Elizabethtown, KY 42701 US","Kerry StJohn, Contracting Officer, Phone 5026241493, Email kerry.a.stjohn.civ@mail.mil - Gloria R. Ritter, Supervisory Contract Specialilst, Phone 5026245846, Email gloria.r.ritter.civ@mail.mil",
SPE7M517PE532,59--CIRCUIT CARD ASSEMB,09062017,17,DONDIEGO.BOLER@DLA.MIL,Defense Logistics Agency,0001,DLA LAND AND MARITIMEACTIVE DEVICES DIVISIONPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,59,334418,$50288.28,0bb8034e-8a77-11e7-89d0-1cc1de329608,082217,SPE7M517TQ246,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/SPE7M517TQ246/listing.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,"ROCKWELL COLLINS, INC. DBA 400 COLLINS RD NE  CEDAR RAPIDS 52498-0505 US",Dondiego Boler614-692-7047DONDIEGO.BOLER@DLA.MIL,COMBINE  
W91YTZ-17-A-0010,Cardiology Testing Services,,17,,Department of the Army,ALL,"8901  Rockville Pike, Bldg 54 Bethesda MD 20889",<AWARD>,Q,621511,"$75,000.0",0bb803f5-8a77-11e7-89d0-1cc1de329608,082217,W91YTZ-17-T-0325,https://www.fbo.gov/spg/USA/MEDCOM/DADA15/W91YTZ-17-T-0325/listing.html,U.S. Army Medical Command,"MEDCOM, North Atlantic Regional Contracting Office",20889,0822,,Norton Healthcare,"Patricia O. Giddens, Phone 3013195627, Email patricia.o.giddens.civ@mail.mil",COMBINE  
SPRPA117GC101Z6W3,"15--COVER,ACCESS,AIRCRA",09062017,17,STEVE.ALLGEIER@DLA.MIL,Defense Logistics Agency,0001-0014,DLA AVIATIONASC SUPPLIER OPER AE AND AF DIV8000 JEFFERSON DAVIS HWYRICHMOND VA  23297USA,<AWARD>,15,336413,$113377.42,0bb802eb-8a77-11e7-89d0-1cc1de329608,082217,SPE4A717Q1042,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/Awards/SPRPA117GC101Z6W3.html,DLA Acquisition Locations,DLA Aviation - BSM,23297,0822,Link To Document,Sikorsky Aircraft Corporation DBA 6900 Main St  Stratford 06614-1378 US,Steve ALLGEIER804-279-4105STEVE.ALLGEIER@DLA.MIL,
SA120339,89--BEEF PATTIES,02102018,17,,Department of Justice,ALL,"11070 HWY 14, ALICEVILLE, AL 35442",<AWARD>,89,,"$7,200.00",0bb802af-8a77-11e7-89d0-1cc1de329608,082217,837056,https://www.fbo.gov/spg/DOJ/BPR/PPB/837056/listing.html,Bureau of Prisons,Acquisitions Branch,"NORTH STAR IMPORTS, LLC DBA IMPORTING [DUNS: 078359546],2206 EAST 117TH STREET,BURNSVILLE MN 55337-1265",0822,No Description Provided,"JNS FOODS, LLC  [DUNS: 791133023],1401 N. University Dr.,Coral Springs FL 33071","Name: Client Services, Title: Client Services, Phone: 1.877.933.3243, Fax: 703.422.7822, Email: Clientservices@fedbid.com;",COMBINE  
L17PX01271,F--TWIN FALLS DRILL SEEDING PROJECTS,09062017,17,,Department of the Interior,,BLM ID-FIREAV TWIN FALLS (IDT00)400 W F STREETSHOSHONEID83352US,<AWARD>,F,115112,"$46,050.70",0bb802a3-8a77-11e7-89d0-1cc1de329608,082217,L17PS01003,https://www.fbo.gov/spg/DOI/BLM/ID/L17PS01003/listing.html,Bureau of Land Management,Idaho Region,83352,0822,SANDPOINT  CRESTVIEW DRILL SEEDING PROJECTSIGF::OT::IGF,"BARNEY,RICHARD149 W. MAGIC RD #10SHOSHONEID83352-5249US","Krapf, Kirby",COMBINE  
SPE7L417P2313,"10--TRACK, ROTOR, REMOVABLE.",09062017,17,christina.compson@dla.mil,Defense Logistics Agency,0001-0002,DLA LAND AND MARITIMELSO COMBAT VEHICLES AND ARMAMENTPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,10,332994,$34028.75,0bb80338-8a77-11e7-89d0-1cc1de329608,082217,,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/Awards/SPE7L417P2313.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,"GNU TECHNOLOGY, INC 8688 TWINBROOK RD  MENTOR 44060-4341 US",Christina Compson614-692-9934christina.compson@dla.mil,
SPE8EE17P0977,"39--WINCH,DRUM,POWER OP",09062017,17,stephen.ockenhouse@dla.mil,Defense Logistics Agency,0001,DLA TROOP SUPPORTCONSTRUCTION  EQUIPMENT MANU  CON700 ROBBINS AVENUEPHILADELPHIA PA  19111-5096USA,<AWARD>,39,333923,$105015.00,0bb80375-8a77-11e7-89d0-1cc1de329608,082217,SPE8EE17T2136,https://www.fbo.gov/spg/DLA/J3/DSCP-I-BSM/Awards/SPE8EE17P0977.html,DLA Acquisition Locations,DLA Troop Support - Construction  Equipment - BSM,19111,0822,Link To Document,"SCOTT INDUSTRIAL SYSTEMS, INC. 4433 INTERPOINT BLVD  DAYTON 45424-5708 US",Stephen Ockenhouse215-737-3670stephen.ockenhouse@dla.mil,
SPE4A517P9705,"29--CONTROL ASSEMBLY,PU",09062017,17,Sean.Gallagher@dla.mil,Defense Logistics Agency,0001,DLA AVIATIONASC SUPPLIER OPER OEM DIVISION8000 JEFFERSON DAVIS HIGHWAYRICHMOND VA  23297USA,<AWARD>,29,336412,$33858.00,0bb802ee-8a77-11e7-89d0-1cc1de329608,082217,SPE4A517TEP92,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A517TEP92/listing.html,DLA Acquisition Locations,DLA Aviation - BSM,23297,0822,Link To Document,Simmonds Precision Products Inc 100 Panton Rd  Vergennes 05491-1008 US,Sean Gallagher804-279-6146Sean.Gallagher@dla.mil,COMBINE  
W911KF-17-V-0040,Repair Vertical Turning Center,,17,,Department of the Army,,7 FRANKFORD AVE Anniston AL 36201-4199,<AWARD>,Z,811310,"$27,620.00",0bb8028c-8a77-11e7-89d0-1cc1de329608,081717,W911KF-17-Q-0043,https://www.fbo.gov/notices/034b9829bea96e91595fd67ad9f2c05f,Army Contracting Command,ACC - WRN (W911KF)(ANAD),36201-4199,0822,,"Ellison Technologies, Inc., 9912 S Pioneer Blvd, Santa Fe Springs, CA 90670-3250 US","Sara B. Young, Contract Specialist, Phone 2562354746, Email sara.b.young.civ@mail.mil - T. Morey Gaddy, Lead Contract Specialist, Phone 256-741-5227, Email troy.m.gaddy2.civ@mail.mil",COMBINE  
FA8540-17-P-0004,59--Electrical and Electronic Equipment Components,08292017,17,,Department of the Air Force,,AVIONICS; 235 BYRON ST STE 19A;BLDG 300 CML PHN 478 926 7462; ROBINS AFB; GA; 31098-1670,<AWARD>,59,334511,$500,0bb80278-8a77-11e7-89d0-1cc1de329608,081417,FA8540-17-Q-0003,https://www.fbo.gov/spg/USAF/AFMC/WRALC/Awards/FA8540-17-P-0004.html,Air Force Materiel Command,PK/PZ - Robins AFB,31098,0822,No Description Provided,"BEYOND ELECTRONICS CORP,3209 GRESHAM LAKE RD STE 120,RALEIGH NC 27615-4131","Brandi N Jacobs, Phone 478-926-7093, Fax    -   -    , Email brandi.jacobs2@us.af.mil",
SPRTA114G0002Y8EU,"28--MANIFOLD,SEGMENT",09062017,17,Rennae.Kimbrough@dla.mil,Defense Logistics Agency,0001,DLA AVIATIONASC SUPPLIER OPER OEM DIVISION8000 JEFFERSON DAVIS HIGHWAYRICHMOND VA  23297USA,<AWARD>,28,336412,$149572.50,0bb80317-8a77-11e7-89d0-1cc1de329608,082217,SPE4A517Q1809,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A517Q1809/listing.html,DLA Acquisition Locations,DLA Aviation - BSM,23297,0822,Link To Document,"CFM International, Inc. 6440 Aviation Wy  West Chester 45069-4546 US",Rennae Kimbrough804-279-3532Rennae.Kimbrough@dla.mil,COMBINE  
SPE7L317P8036,"25--ARMOR,TRANSPARENT,V",09062017,17,Kenneth.Young@dla.mil,Defense Logistics Agency,0001,DLA LAND AND MARITIMELAND SUPPLIER OPNS VEHICLE SPTPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,25,336992,$26650.00,0bb80331-8a77-11e7-89d0-1cc1de329608,082217,SPE7L317U0160,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/Awards/SPE7L317P8036.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,Bae Systems Protection Systems 7822 S 46th St  Phoenix 85044-5313 US,Kenneth Young614-692-7116Kenneth.Young@dla.mil,
HSFLAR-17-P-00029,Colt 5.56MM rifle,,17,,Department of Homeland Security,,1300 W. Richey Artesia NM 88210,<AWARD>,10,332994,"$25,277.00",0bb80397-8a77-11e7-89d0-1cc1de329608,081817,HSFLAR-17-Q-00046,https://www.fbo.gov/spg/DHS/FLETC/AAD/HSFLAR-17-Q-00046/listing.html,Federal Law Enforcement Training Center (FLETC),FLETC Artesia Facility (OAO),88210,0822,,"Arms Unlimited Inc, 2541 W. 237th St. STE F, Torrance , CA 90505 US","Filipita G. Dennis, Contracting Officer, Phone 5757488003, Fax 575-748-8002, Email filipita.dennis@dhs.gov",COMBINE  
SPE7M217P2048,"17--CAGE,RAM SLIPPER",09062017,17,Martin.Augenstein@dla.mil,Defense Logistics Agency,0001-0003,DLA LAND AND MARITIMEVALVES HARDWARE DIVISIONPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,17,488190,$149840.00,0bb80353-8a77-11e7-89d0-1cc1de329608,082217,SPE7M217Q0335,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/SPE7M217Q0335/listing.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,"United Standard Industries, Inc. 2062 Lehigh Avenue  Glenview 60026-1619 US",Martin Augenstein614-692-8523Martin.Augenstein@dla.mil,COMBINE  
POR17PX00628,59--CARBON BRUSH HOLDERS,02102018,17,,Department of the Interior,ALL,"Hwy 155, W/H B, Door 6, Industrial Area, Grand Coulee, WA 99133",<AWARD>,59,,"$49,588.00",0bb802bb-8a77-11e7-89d0-1cc1de329608,082217,40342969-40327853,https://www.fbo.gov/notices/3d5a5711fc227e9c21de91aa59285191,Bureau of Reclamation,BOR - All Offices,"Aloha Waste Systems, Inc., 2000 Mokulele Hwy Lot 250, Puunene, HI 96820 US",0822,No Description Provided,"ACCESS ELECTRIC SUPPLY, INC. [DUNS: 627560725],235 AIRPORT WAY S,RENTON WA 98057","Name: Client Services, Title: Client Services, Phone: 1.877.933.3243, Fax: 703.422.7822, Email: Clientservices@fedbid.com;",COMBINE  
G17PX01158,67--Stereomicroscope w/camera  attachments,01062018,17,,Department of the Interior,ALL,"U.S. Geological Survey, Reston, VA 20192",<AWARD>,67,,"$19,146.61",0bb803f0-8a77-11e7-89d0-1cc1de329608,082217,0040338599,https://www.fbo.gov/spg/DOI/USGS/USGS/0040338599/listing.html,U. S. Geological Survey,USGS - All Offices,ALPHASIX CORPORATION22630 DAVIS DR STE 100STERLINGVA20164-6400US,0822,No Description Provided,"MICRO OPTICS OF FLORIDA INC  [DUNS: 081238537],1700 NW 65th Avenue,Plantation FL 33313","Name: Client Services, Title: Client Services, Phone: 1.877.933.3243, Fax: 703.422.7822, Email: Clientservices@fedbid.com;",COMBINE  
SPE8E717P1166,"41--VACU-DISCS,ZIRC",09062017,17,kelly.mitchell@dla.mil,Defense Logistics Agency,0001,DLA TROOP SUPPORTCONSTRUCTION  EQUIPMENT (LGHTNG I)700 ROBBINS AVENUEPHILADELPHIA PA  19111-5096USA,<AWARD>,41,333415,$32745.00,0bb80374-8a77-11e7-89d0-1cc1de329608,082217,SPE8EB17T2507,https://www.fbo.gov/spg/DLA/J3/DSCP-I-BSM/Awards/SPE8E717P1166.html,DLA Acquisition Locations,DLA Troop Support - Construction  Equipment - BSM,19111,0822,Link To Document,"DCM CLEAN AIR PRODUCTS, INC. 5601 BRIDGE ST STE 300  FORT WORTH 76112-2355 US",Kelly Mitchell215-737-8298kelly.mitchell@dla.mil,
VA101F-17-L-2990,"X--Fredericksburg, VA Strategic Acquisition Center (SAC) 19,970 Net Usable quare Feet (NUSF) Lease   ",09012017,17,www.eric.roberts@va.gov,Department of Veterans Affairs,Total,"Department of Veterans Affairs;Office of Construction and;Facilities Management (6W.219.A);425 I St., NW;Washington DC  20001",<AWARD>,X,531120,"$8,648,008.50",0bb80413-8a77-11e7-89d0-1cc1de329608,082217,VA10116R0187,https://www.fbo.gov/spg/VA/vacoofmae/vacoofmae/VA10116R0187/listing.html,VA Office of Construction  Facilities Management,Department of Veterans Affairs Office of Facilities Management,20001,0822,Link To Document,BDC SPOTSYLVANIA LLC;5301 WISCONSIN AVE NW STE 600;WASHINGTON;DC;20015,"Eric RobertsU.S. Department of Veterans AffairsOffice of Construction and Facilities Mgt.6.W.219.A425 I St., NWWashington, DCContracting Officer",COMBINE  
SPE7MX-17-D-0111,BARRELS LTC,,17,,Defense Logistics Agency,CLIN 0004 NSN 1005-01-042-9821,P O Box 3990 Columbus OH 43218-3990,<AWARD>,10,332994,"Estimated Annual Value $1,323,128.36     Estimated 3-Year Value $3,969,385.08",0bb8031b-8a77-11e7-89d0-1cc1de329608,081817,SPE7MX-15-R-0090,https://www.fbo.gov/spg/DLA/J3/DSCC/SPE7MX-15-R-0090/listing.html,DLA Acquisition Locations,DLA Land and Maritime,43218-3990,0822,,"Maven Engineering Corp., 15946 Derwood Road, Rockville, MD 20855 US","Charles E. Mielke , Phone 6146924223, Email charles.mielkeii@dla.mil",PRESOL
SPE7L117V7504,"25--BELT,VEHICULAR SAFE",09062017,17,april.green@dla.mil,Defense Logistics Agency,0001,DLA LAND AND MARITIMELAND SUPPLY CHAINPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,25,336360,$68598.40,0bb8036c-8a77-11e7-89d0-1cc1de329608,082217,SPE7L217T2343,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/Awards/SPE7L117V7504.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,IMPACT RACING INC. DBA MASTERCRAFT 9335 STEVENS RD  SANTEE 92071-2809 US,April Green614-692-1302april.green@dla.mil,
,A--RD- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH),,17,,Department of the Army,,"U.S. ARMY CONTRACTING COMMAND, WARREN, MICHIGAN 48397-5000",<AWARD>,A,541712,,0bb8028a-8a77-11e7-89d0-1cc1de329608,,W56HZV17R0165,,Army Contracting Command,ACC - WRN (W56HZV)(DTA),48397,0822,,,,
SPE4A417V9057,"16--PARTS KIT,LINEAR AC",09062017,17,CAROL.HARRIS@DLA.MIL,Defense Logistics Agency,0001,DLA AVIATIONSUPPLIER OPER SUPPLIER SPT DIV8000 JEFFERSON DAVIS HIGHWAYRICHMOND VA  23297USA,<AWARD>,16,336413,$27313.44,0bb802d4-8a77-11e7-89d0-1cc1de329608,082217,SPE4A717TL846,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/Awards/SPE4A417V9057.html,DLA Acquisition Locations,DLA Aviation - BSM,23297,0822,Link To Document,"UNITED VALVE COMPANY, DIV OF 645 HAWAII ST  EL SEGUNDO 90245-4814 US",Carol Harris804-279-3791CAROL.HARRIS@DLA.MIL,
SPE5EJ17V6777,"53--RETAINER,PACKING",09062017,17,JOSEPH.VENUTO@DLA.MIL,Defense Logistics Agency,0001,DLA TROOP SUPPORTHARDWARE (ACQ III-1)700 ROBBINS AVENUEPHILADELPHIA PA  19111USA,<AWARD>,53,332722,$30614.25,0bb80371-8a77-11e7-89d0-1cc1de329608,082217,SPE5EJ17T8678,https://www.fbo.gov/spg/DLA/J3/DSCP-I-BSM/Awards/SPE5EJ17V6777.html,DLA Acquisition Locations,DLA Troop Support - Construction  Equipment - BSM,19111,0822,Link To Document,"Johnson Controls Navy Systems, LLC 631 S Richland Ave  York 17403-3445 US",JOSEPH VENUTO215-737-7680JOSEPH.VENUTO@DLA.MIL,
V797D-70035,65--The Winsford Corporation dba The Harloff Company 65IIA Medical Equipment and Supplies V797D-70035 Contract Award Effective 12/15/2016 through 12/14/2021 ,02122017,17,FSS.Help@va.gov,Department of Veterans Affairs,1659,"Department of Veterans Affairs;OAL / National Acquisition Center;Building 37;1st Avenue, One Block North of Cermak;Hines IL  60141",<AWARD>,65,339112,"$3,207,440.00",0bb80403-8a77-11e7-89d0-1cc1de329608,121416,65IIA,https://www.fbo.gov/spg/VA/VANAC/VANAC/65IIA/listing.html,VA National Acquisition Center,Department of Veterans Affairs National Acquisition Center,60141,0822,Link To Document,"WINSFORD CORPORATION, THE;650 FORD ST;COLORADO SPRINGS;CO;80915",FSS Service Help Desk708-786-7737helpdesk.ammhinfss@va.govFSS Help Desk Email,
VA770-17-P-1470,65--Lisinopril    ,09212017,17,jeffrey.crysler@va.gov,Department of Veterans Affairs,All Line Items,Department of Veterans Affairs;National CMOP;3450 S. 4th St. Trafficway;Leavenworth KS  66048-5581,<AWARD>,65,325412,"$36,308.40",0bb80410-8a77-11e7-89d0-1cc1de329608,082217,VA77017Q0464,https://www.fbo.gov/notices/d136ee5baab520f67032a1dd6d0b0576,VA National Consolidated Mail Outpatient ,VA National Consolidated Mail Out Pharmacy,66048-5581,0822,Link To Document,3T FEDERAL SOLUTIONS LLC;6013 TECHNI CENTER DR STE B;AUSTIN;TX;78721,Jeffrey CryslerContract Specialist,PRESOL
47PF0017C0020,Elevator Modernization,,17,,General Services Administration,,,<AWARD>,Z,238290,"$645,718.00",0bb803e5-8a77-11e7-89d0-1cc1de329608,082217,GS05P17SCV0096,https://www.fbo.gov/notices/9d0d82a6f9b458b9250d3004a0915aac,Public Buildings Service (PBS),R5 Acquisition Management Division (47PF00),"TIGUA ENTERPRISES, INC., 9180 SOCORRO ROADr, El Paso, TX 79907 US",0822,,"PKD, Inc., 108 River Bluff Drive, Boerne, TX 78006 US","Martin L. Harris, Phone (217) 492-5041, Fax (217) 492-5046, Email martin.harris@gsa.gov",PRESOL
SPE7M117VB593,"61--CABLE,RADIO FREQUEN",09062017,17,NATALYA.RADYK@DLA.MIL,Defense Logistics Agency,0001,DLA LAND AND MARITIMEMARITIME SUPPLY CHAINPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,61,335929,$37152.50,0bb80329-8a77-11e7-89d0-1cc1de329608,082217,SPE7M117TN200,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/SPE7M117TN200/listing.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,SEA WIRE AND CABLE INC 451 LANIER RD  MADISON 35758-1865 US,Natalya Radyk614-692-4884NATALYA.RADYK@DLA.MIL,COMBINE  
D17PC00449,R--NEW IT SITE SYSTEMS SERVICES CONTRACT,09062017,17,,Department of the Interior,,"Interior Business Center, AQDDivision 4/ Branch 27301 West Mansfield AveD2940DenverCO80235US",<AWARD>,R,541512,"$1,630,246.00",0bb803a0-8a77-11e7-89d0-1cc1de329608,082217,,https://www.fbo.gov/notices/3fd96111dc22ee5a430ae74370563058,Interior Business Center,AQD - Washington D.C.,80235,0822,IGF::OT::IGF for Other Functions NEW IT SITE SYSTEMS SERVICES CONTRACT,"TKC GLOBAL SOLUTIONS, LLC13873 PARK CENTER RD STE 400NHERNDONVA20171-3271US","Chick, Cynthia",
SPM4A8-17-M-0080,WEBB SLIP ROLLER PUMP  VALVE,,17,,Defense Logistics Agency,,8000 Jefferson Davis Highway Richmond VA 23297-5000,<AWARD>,,,"$4,898.00",0bb80301-8a77-11e7-89d0-1cc1de329608,082217,SPM4A8-17-Q-0053,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/Awards/SPM4A8-17-M-0080.html,DLA Acquisition Locations,DLA Aviation - BSM,23297-5000,0822,,"MACHINE-TEK, INC.","Kevin H. Williams, Phone 8042796931, Email kevin.h.williams@dla.mil",
SPE7L317P7994,"25--ARMOR,TRANSPARENT,V",09062017,17,JON.MITCHELL@DLA.MIL,Defense Logistics Agency,0001,DLA LAND AND MARITIMELAND SUPPLIER OPNS VEHICLE SPTPO BOX 3990COLUMBUS OH  43218-3990USA,<AWARD>,25,336390,$55407.00,0bb80359-8a77-11e7-89d0-1cc1de329608,082217,SPE7L317U0157,https://www.fbo.gov/spg/DLA/J3/DSCC-BSM/Awards/SPE7L317P7994.html,DLA Acquisition Locations,DLA Land and Maritime - BSM,43218,0822,Link To Document,Bae Systems Protection Systems 7822 S 46th St  Phoenix 85044-5313 US,JON MITCHELL614-692-4809JON.MITCHELL@DLA.MIL,
GS35F630GA,"70 -- General Purpose Commercial Information Technology Equipment, Software and Services",,17,,General Services Administration,132 51,,<AWARD>,70,541519,"$750,000",0bb8038f-8a77-11e7-89d0-1cc1de329608,082217,FCIS-JB-980001-B,https://www.fbo.gov/notices/48f66914f5e56d56ed554830cfd07072,Federal Acquisition Service (FAS),Center for IT Schedule Operations (QTFA),"PLASTIC VIEW A T C INC [DUNS: 009523861],4585 Runway St Ste B,Simi Valley CA 93063-3479",0822,No Description Provided,"REDJACK, LLC 8484 GEORGIA AVE STE #940 SILVER SPRING MD USA 20910-5612 ",Yolanda S Collins 404-520-4620  ; Elizabeth D Jones 678-296-0592,COMBINE  
SPRTA1-17-F-0607,"D--Information Technology Services, including Telecommunication Services",09062017,17,,Department of the Air Force,,"DLA AVIATION AT OKLAHOMA CITY, OK; DLR PROCUREMENT OPERATIONS (AO);3001 STAFF DRIVE 2B-95; TINKER AFB; OK; 73145-3070",<AWARD>,D,336412,"$8,920,744",0bb8027e-8a77-11e7-89d0-1cc1de329608,082217,,https://www.fbo.gov/spg/USAF/AFMC/OCALCCC/Awards/SPRTA1-17-F-0607.html,Air Force Materiel Command,PK/PZ Tinker AFB,73145,0822,No Description Provided,"UNITED TECHNOLOGIES CORPORATION,MILITARY400 MAIN ST,EAST HARTFORD CT 06118-1873","Mel  Linga, Phone 405-734-8119, Fax    -   -    , Email melencio.linga@us.af.mil",
SPRPA117GC101Z6U3,"61--CABLE ASSEMBLY,SPEC",09062017,17,jeanne.plassmann@dla.mil,Defense Logistics Agency,0001,DLA AVIATIONASC COMMODITIES DIVISION8000 JEFFERSON DAVIS HIGHWAYRICHMOND VA  23297USA,<AWARD>,61,334419,$126392.72,0bb802f9-8a77-11e7-89d0-1cc1de329608,082217,SPE4A616TBH50,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/Awards/SPRPA117GC101Z6U3.html,DLA Acquisition Locations,DLA Aviation - BSM,23297,0822,Link To Document,Sikorsky Aircraft Corporation DBA 6900 Main St  Stratford 06614-1378 US,JEANNE PLASSMANN804-279-5220jeanne.plassmann@dla.mil,
L17PA00155,38--CRUSHED AGGREGATE BLANKET PURCHASE AGREEMENT,09062017,17,,Department of the Interior,,"BLM OR-ST OFC PROC MGMT BR(OR952)1220 SW 3rd Avenue, 12th FloorPORTLANDOR97204US",<AWARD>,38,212319,$0.00,0bb802a7-8a77-11e7-89d0-1cc1de329608,082217,,https://www.fbo.gov/spg/DOI/BLM/OR/Awards/L17PA00155.html,Bureau of Land Management,Oregon Region,97204,0822,IGF::OT::IGFCRUSHED AGGREGATE-BPA,PATRICK ENVIRONMENTAL GROUP240 SYCAMORE DR. J-7ATHENSGA30606-3459US,"Cyr, Brian",
SA120340,89--Boneless/skinless CHICKEN,02102018,17,,Department of Justice,ALL,"11070 HWY 14, ALICEVILLE, AL 35442",<AWARD>,89,,"$3,850.00",0bb802b1-8a77-11e7-89d0-1cc1de329608,082217,876697,https://www.fbo.gov/spg/DOJ/BPR/PPB/876697/listing.html,Bureau of Prisons,Acquisitions Branch,"CRUSHED N 2 INC [DUNS: 611745493],31077 UNITY RD,SEDLEY VA 23878-2513",0822,No Description Provided,"EMA FOODS CO. LLC [DUNS: 809514073],4110 Westside Dr.,Tupelo MS 38803","Name: Client Services, Title: Client Services, Phone: 1.877.933.3243, Fax: 703.422.7822, Email: Clientservices@fedbid.com;",COMBINE  
SPE4A717PD920,"16--REEL,SHOULDER HARNE",09062017,17,FRANCES.WILHELM@DLA.MIL,Defense Logistics Agency,0001-0002,DLA AVIATIONASC SUPPLIER OPER AE AND AF DIV8000 JEFFERSON DAVIS HWYRICHMOND VA  23297USA,<AWARD>,16,336413,$59584.70,0bb802e6-8a77-11e7-89d0-1cc1de329608,082217,SPE4A717Q1709,https://www.fbo.gov/spg/DLA/J3/DSCR-BSM/SPE4A717Q1709/listing.html,DLA Acquisition Locations,DLA Aviation - BSM,23297,0822,Link To Document,CARLETON LIFE SUPPORT SYSTEMS INC. 2734 HICKORY GROVE RD  DAVENPORT 52804-1203 U,FRANCES WILHELM804-279-5959FRANCES.WILHELM@DLA.MIL,COMBINE  
,V--TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: MOTOR POOL OPERATIONS,,17,,Department of the Army,,"ARMY CONTRACTING COMMAND-REDSTONE, REDSTONE ARSENAL AL 35898-5280",<AWARD>,V,811111,,0bb80288-8a77-11e7-89d0-1cc1de329608,,W58RGZ17R0125,,Army Contracting Command,ACC - RSA (W58RGZ) Aviation,35898,0822,,,,
